Router Name,ACL ID,Action,Protocol,Source,Destination,Extra,Interface (In/Out)
soza,121,deny,ip,172.19.60.0 0.0.3.255,any,,
soza,121,permit,ip,172.19.44.0 0.0.1.255,172.24.136.192 0.0.0.31,,
soza,121,permit,ip,172.19.44.0 0.0.1.255,172.27.143.160 0.0.0.31,,
soza,121,permit,ip,172.19.44.0 0.0.1.255,171.64.10.190,,
soza,121,permit,ip,172.19.44.0 0.0.1.255,171.64.11.94,,
soza,121,permit,ip,172.19.44.0 0.0.1.255,171.64.11.97,,
soza,121,permit,ip,172.19.44.0 0.0.1.255,171.64.11.106,,
soza,121,permit,ip,172.19.44.0 0.0.1.255,171.64.11.133,,
soza,121,permit,ip,172.19.44.0 0.0.1.255,171.64.11.202,,
soza,121,permit,ip,172.19.44.0 0.0.1.255,10.64.10.100,,
soza,121,permit,ip,172.19.44.0 0.0.1.255,171.67.43.194,,
soza,121,deny,ip,172.19.44.0 0.0.1.255,any,,
soza,121,permit,ip,any,any,,
soza,122,permit,ip,172.19.60.0 0.0.3.255,172.24.136.192 0.0.0.31,,
soza,122,permit,ip,172.19.60.0 0.0.3.255,172.27.143.160 0.0.0.31,,
soza,122,permit,ip,172.19.60.0 0.0.3.255,171.64.10.190,,
soza,122,permit,ip,172.19.60.0 0.0.3.255,171.64.11.94,,
soza,122,permit,ip,172.19.60.0 0.0.3.255,171.64.11.97,,
soza,122,permit,ip,172.19.60.0 0.0.3.255,171.64.11.106,,
soza,122,permit,ip,172.19.60.0 0.0.3.255,171.64.11.133,,
soza,122,permit,ip,172.19.60.0 0.0.3.255,171.64.11.202,,
soza,122,permit,ip,172.19.60.0 0.0.3.255,10.64.10.100,,
soza,122,deny,ip,172.19.60.0 0.0.3.255,any,,
soza,122,permit,ip,any,any,,
soza,140,permit,ip,172.19.60.0 0.0.3.255,172.24.136.192 0.0.0.31,,
soza,140,permit,ip,172.19.60.0 0.0.3.255,171.64.10.0 0.0.1.255,,
soza,140,deny,ip,172.19.60.0 0.0.3.255,any,,
soza,140,permit,ip,any,172.26.6.66,,
soza,140,deny,udp,128.12.42.38,any,eq snmp,
soza,140,deny,udp,128.12.42.39,any,eq snmp,
soza,140,permit,ip,any,171.64.7.128 0.0.0.63,,
soza,140,deny,tcp,any,any,eq 445,
soza,140,permit,tcp,any,any,gt 139,
soza,140,deny,tcp,any,any,gt 134,
soza,140,permit,tcp,any,any,,
soza,140,deny,udp,any,any,eq 445,
soza,140,permit,udp,any,any,gt netbios-ss,
soza,140,deny,udp,any,any,gt 134,
soza,140,permit,ip,any,any,,
soza,150,deny,tcp,any,any,eq 445,
soza,150,permit,tcp,any,any,gt 139,
soza,150,deny,tcp,any,any,gt 134,
soza,150,permit,tcp,any,any,,
soza,150,deny,udp,any,any,eq 445,
soza,150,permit,udp,any,any,gt netbios-ss,
soza,150,deny,udp,any,any,gt 134,
soza,150,permit,ip,any,any,,
soza,150,permit,tcp,any,any,eq lpd,
soza,150,permit,icmp,any,any,,
soza,150,permit,tcp,171.64.192.122,any,eq 497,
soza,150,permit,tcp,any,any,eq 9100,
soza,150,permit,tcp,any,any,range 161 162,
soza,150,permit,udp,any,any,range snmp snmptrap,
soza,ctrSOZ,permit,,10.31.0.0/0.0.255.255,any,,
soza,ctrSOZd,permit,,10.31.128.0/0.0.31.255,any,,
soza,ctrSOZd,permit,,10.31.160.0/0.0.31.256,any,,
soza,ctrSOZd,permit,,10.31.224.0/0.0.31.257,any,,
soza,block-smtp,deny,tcp,any,any, eq smtp,
soza,block-smtp,permit,ip,any,any,,
soza,inACL,permit,ip,128.12.1.0/0.0.0.255,128.12.1.0/0.0.0.255,,TenGigabitEthernet2/1.566 (in)
soza,inACL,deny,ip,128.12.0.0/0.0.255.255,any,,TenGigabitEthernet2/1.566 (in)
soza,inACL,deny,ip,171.64.0.0/0.3.255.255,any,,TenGigabitEthernet2/1.566 (in)
soza,inACL,deny,ip,10.0.0.0/0.255.255.255,any,,TenGigabitEthernet2/1.566 (in)
soza,inACL,deny,ip,172.16.0.0/0.15.255.255,any,,TenGigabitEthernet2/1.566 (in)
soza,inACL,deny,ip,192.168.0.0/0.0.255.255,any,,TenGigabitEthernet2/1.566 (in)
soza,inACL,deny,ip,218.75.221.29,any,,TenGigabitEthernet2/1.566 (in)
soza,inACL,deny,ip,24.116.12.59,any,,TenGigabitEthernet2/1.566 (in)
soza,inACL,deny,ip,64.225.154.135,any,,TenGigabitEthernet2/1.566 (in)
soza,inACL,deny,ip,66.36.231.141,any,,TenGigabitEthernet2/1.566 (in)
soza,inACL,deny,ip,66.98.150.159,any,,TenGigabitEthernet2/1.566 (in)
soza,inACL,deny,ip,67.15.28.12,any,,TenGigabitEthernet2/1.566 (in)
soza,inACL,deny,ip,69.31.93.220,any,,TenGigabitEthernet2/1.566 (in)
soza,inACL,deny,ip,70.85.141.91,any,,TenGigabitEthernet2/1.566 (in)
soza,inACL,deny,ip,70.86.48.242,any,,TenGigabitEthernet2/1.566 (in)
soza,inACL,deny,ip,70.136.88.76,any,,TenGigabitEthernet2/1.566 (in)
soza,inACL,deny,ip,72.34.44.37,any,,TenGigabitEthernet2/1.566 (in)
